Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_08,Chrome 143.0.7499.147,,,26-12-2025 17:24:36,26-12-2025 17:25:19,42.904s,PASSED
,,,,,,,
Test Cases/HRIS/SignIn/testcase36,Chrome 143.0.7499.147,,,26-12-2025 17:24:38,26-12-2025 17:24:51,12.941s,PASSED
"openBrowser(""https://qahris.trilasoft.com/"")",Chrome 143.0.7499.147,,,26-12-2025 17:24:38,26-12-2025 17:24:43,4.910s,PASSED
"setText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_email""), username)",Chrome 143.0.7499.147,,,26-12-2025 17:24:43,26-12-2025 17:24:45,1.462s,PASSED
"setEncryptedText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_password""), password)",Chrome 143.0.7499.147,,,26-12-2025 17:24:45,26-12-2025 17:24:45,0.442s,PASSED
"click(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/button_Remember Me_btn btn-primary""))",Chrome 143.0.7499.147,,,26-12-2025 17:24:45,26-12-2025 17:24:50,5.133s,PASSED
title = getWindowTitle(),Chrome 143.0.7499.147,,,26-12-2025 17:24:50,26-12-2025 17:24:50,0.030s,PASSED
println(title),Chrome 143.0.7499.147,,,26-12-2025 17:24:50,26-12-2025 17:24:50,0.008s,PASSED
"assert title == ""My Dashboard | TrilaSoft""",Chrome 143.0.7499.147,,,26-12-2025 17:24:50,26-12-2025 17:24:50,0.006s,PASSED
closeBrowser(),Chrome 143.0.7499.147,,,26-12-2025 17:24:50,26-12-2025 17:24:51,0.304s,PASSED
,,,,,,,
Test Cases/HRIS/SignIn/testcase37,Chrome 143.0.7499.147,,,26-12-2025 17:24:51,26-12-2025 17:24:58,7.163s,PASSED
"openBrowser(""https://qahris.trilasoft.com/"")",Chrome 143.0.7499.147,,,26-12-2025 17:24:51,26-12-2025 17:24:52,1.625s,PASSED
"setText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_email""), username)",Chrome 143.0.7499.147,,,26-12-2025 17:24:52,26-12-2025 17:24:53,0.888s,PASSED
"setEncryptedText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_password""), password)",Chrome 143.0.7499.147,,,26-12-2025 17:24:53,26-12-2025 17:24:53,0.380s,PASSED
"click(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/button_Remember Me_btn btn-primary""))",Chrome 143.0.7499.147,,,26-12-2025 17:24:53,26-12-2025 17:24:58,4.011s,PASSED
title = getWindowTitle(),Chrome 143.0.7499.147,,,26-12-2025 17:24:58,26-12-2025 17:24:58,0.012s,PASSED
println(title),Chrome 143.0.7499.147,,,26-12-2025 17:24:58,26-12-2025 17:24:58,0.002s,PASSED
"assert title == ""My Dashboard | TrilaSoft""",Chrome 143.0.7499.147,,,26-12-2025 17:24:58,26-12-2025 17:24:58,0.000s,PASSED
closeBrowser(),Chrome 143.0.7499.147,,,26-12-2025 17:24:58,26-12-2025 17:24:58,0.229s,PASSED
,,,,,,,
Test Cases/HRIS/SignIn/testcase38,Chrome 143.0.7499.147,,,26-12-2025 17:24:58,26-12-2025 17:25:05,7.157s,PASSED
"openBrowser(""https://qahris.trilasoft.com/"")",Chrome 143.0.7499.147,,,26-12-2025 17:24:58,26-12-2025 17:24:59,1.683s,PASSED
"setText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_email""), username)",Chrome 143.0.7499.147,,,26-12-2025 17:24:59,26-12-2025 17:25:00,1.008s,PASSED
"setEncryptedText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_password""), password)",Chrome 143.0.7499.147,,,26-12-2025 17:25:00,26-12-2025 17:25:01,0.419s,PASSED
"click(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/button_Remember Me_btn btn-primary""))",Chrome 143.0.7499.147,,,26-12-2025 17:25:01,26-12-2025 17:25:05,3.825s,PASSED
title = getWindowTitle(),Chrome 143.0.7499.147,,,26-12-2025 17:25:05,26-12-2025 17:25:05,0.031s,PASSED
println(title),Chrome 143.0.7499.147,,,26-12-2025 17:25:05,26-12-2025 17:25:05,0.001s,PASSED
"assert title == ""My Dashboard | TrilaSoft""",Chrome 143.0.7499.147,,,26-12-2025 17:25:05,26-12-2025 17:25:05,0.001s,PASSED
closeBrowser(),Chrome 143.0.7499.147,,,26-12-2025 17:25:05,26-12-2025 17:25:05,0.169s,PASSED
,,,,,,,
Test Cases/HRIS/SignIn/testcase39,Chrome 143.0.7499.147,,,26-12-2025 17:25:05,26-12-2025 17:25:12,7.094s,PASSED
"openBrowser(""https://qahris.trilasoft.com/"")",Chrome 143.0.7499.147,,,26-12-2025 17:25:05,26-12-2025 17:25:07,1.649s,PASSED
"setText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_email""), username)",Chrome 143.0.7499.147,,,26-12-2025 17:25:07,26-12-2025 17:25:08,0.908s,PASSED
"setEncryptedText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_password""), password)",Chrome 143.0.7499.147,,,26-12-2025 17:25:08,26-12-2025 17:25:08,0.361s,PASSED
"click(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/button_Remember Me_btn btn-primary""))",Chrome 143.0.7499.147,,,26-12-2025 17:25:08,26-12-2025 17:25:12,3.859s,PASSED
title = getWindowTitle(),Chrome 143.0.7499.147,,,26-12-2025 17:25:12,26-12-2025 17:25:12,0.014s,PASSED
println(title),Chrome 143.0.7499.147,,,26-12-2025 17:25:12,26-12-2025 17:25:12,0.001s,PASSED
"assert title == ""My Dashboard | TrilaSoft""",Chrome 143.0.7499.147,,,26-12-2025 17:25:12,26-12-2025 17:25:12,0.000s,PASSED
closeBrowser(),Chrome 143.0.7499.147,,,26-12-2025 17:25:12,26-12-2025 17:25:12,0.267s,PASSED
,,,,,,,
Test Cases/HRIS/SignIn/testcase40,Chrome 143.0.7499.147,,,26-12-2025 17:25:12,26-12-2025 17:25:19,7.210s,PASSED
"openBrowser(""https://qahris.trilasoft.com/"")",Chrome 143.0.7499.147,,,26-12-2025 17:25:12,26-12-2025 17:25:14,1.500s,PASSED
"setText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_email""), username)",Chrome 143.0.7499.147,,,26-12-2025 17:25:14,26-12-2025 17:25:15,0.958s,PASSED
"setEncryptedText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_password""), password)",Chrome 143.0.7499.147,,,26-12-2025 17:25:15,26-12-2025 17:25:15,0.422s,PASSED
"click(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/button_Remember Me_btn btn-primary""))",Chrome 143.0.7499.147,,,26-12-2025 17:25:15,26-12-2025 17:25:19,4.025s,PASSED
title = getWindowTitle(),Chrome 143.0.7499.147,,,26-12-2025 17:25:19,26-12-2025 17:25:19,0.013s,PASSED
println(title),Chrome 143.0.7499.147,,,26-12-2025 17:25:19,26-12-2025 17:25:19,0.001s,PASSED
"assert title == ""My Dashboard | TrilaSoft""",Chrome 143.0.7499.147,,,26-12-2025 17:25:19,26-12-2025 17:25:19,0.000s,PASSED
closeBrowser(),Chrome 143.0.7499.147,,,26-12-2025 17:25:19,26-12-2025 17:25:19,0.276s,PASSED
