Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_08,Chrome 142.0.7444.176,,,02-12-2025 11:23:27,02-12-2025 11:24:11,44.330s,PASSED
,,,,,,,
Test Cases/HRIS/SignIn/testcase36,Chrome 142.0.7444.176,,,02-12-2025 11:23:27,02-12-2025 11:23:36,8.549s,PASSED
"openBrowser(""https://qahris.trilasoft.com/"")",Chrome 142.0.7444.176,,,02-12-2025 11:23:28,02-12-2025 11:23:30,2.400s,PASSED
"setText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_email""), username)",Chrome 142.0.7444.176,,,02-12-2025 11:23:30,02-12-2025 11:23:31,0.916s,PASSED
"setEncryptedText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_password""), password)",Chrome 142.0.7444.176,,,02-12-2025 11:23:31,02-12-2025 11:23:31,0.408s,PASSED
"click(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/button_Remember Me_btn btn-primary""))",Chrome 142.0.7444.176,,,02-12-2025 11:23:31,02-12-2025 11:23:35,3.818s,PASSED
title = getWindowTitle(),Chrome 142.0.7444.176,,,02-12-2025 11:23:35,02-12-2025 11:23:35,0.121s,PASSED
println(title),Chrome 142.0.7444.176,,,02-12-2025 11:23:35,02-12-2025 11:23:35,0.024s,PASSED
"assert title == ""My Dashboard | TrilaSoft""",Chrome 142.0.7444.176,,,02-12-2025 11:23:35,02-12-2025 11:23:35,0.012s,PASSED
closeBrowser(),Chrome 142.0.7444.176,,,02-12-2025 11:23:35,02-12-2025 11:23:36,0.508s,PASSED
,,,,,,,
Test Cases/HRIS/SignIn/testcase37,Chrome 142.0.7444.176,,,02-12-2025 11:23:36,02-12-2025 11:23:45,9.165s,PASSED
"openBrowser(""https://qahris.trilasoft.com/"")",Chrome 142.0.7444.176,,,02-12-2025 11:23:36,02-12-2025 11:23:38,1.855s,PASSED
"setText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_email""), username)",Chrome 142.0.7444.176,,,02-12-2025 11:23:38,02-12-2025 11:23:39,1.607s,PASSED
"setEncryptedText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_password""), password)",Chrome 142.0.7444.176,,,02-12-2025 11:23:39,02-12-2025 11:23:40,0.592s,PASSED
"click(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/button_Remember Me_btn btn-primary""))",Chrome 142.0.7444.176,,,02-12-2025 11:23:40,02-12-2025 11:23:44,4.000s,PASSED
title = getWindowTitle(),Chrome 142.0.7444.176,,,02-12-2025 11:23:44,02-12-2025 11:23:44,0.032s,PASSED
println(title),Chrome 142.0.7444.176,,,02-12-2025 11:23:44,02-12-2025 11:23:44,0.006s,PASSED
