Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_02,Chrome 142.0.7444.177,,,18-12-2025 23:26:54,18-12-2025 23:27:57,1m - 3.111s,FAILED
,,,,,,,
Test Cases/HRIS/SignIn/testcase6,Chrome 142.0.7444.177,,,18-12-2025 23:26:56,18-12-2025 23:27:13,16.328s,FAILED
"openBrowser(""https://qahris.trilasoft.com/"")",Chrome 142.0.7444.177,,,18-12-2025 23:26:57,18-12-2025 23:27:02,5.364s,PASSED
"setText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_email""), username)",Chrome 142.0.7444.177,,,18-12-2025 23:27:02,18-12-2025 23:27:04,1.604s,PASSED
"setEncryptedText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_password""), password)",Chrome 142.0.7444.177,,,18-12-2025 23:27:04,18-12-2025 23:27:05,0.749s,PASSED
"click(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/button_Remember Me_btn btn-primary""))",Chrome 142.0.7444.177,,,18-12-2025 23:27:05,18-12-2025 23:27:06,0.722s,PASSED
title = getWindowTitle(),Chrome 142.0.7444.177,,,18-12-2025 23:27:06,18-12-2025 23:27:12,6.949s,PASSED
println(title),Chrome 142.0.7444.177,,,18-12-2025 23:27:13,18-12-2025 23:27:13,0.008s,PASSED
"assert title == ""My Dashboard | TrilaSoft""",Chrome 142.0.7444.177,,,18-12-2025 23:27:13,18-12-2025 23:27:13,0.017s,FAILED
,,,,,,,
Test Cases/HRIS/SignIn/testcase7,Chrome 142.0.7444.177,,,18-12-2025 23:27:13,18-12-2025 23:27:19,6.724s,FAILED
"openBrowser(""https://qahris.trilasoft.com/"")",Chrome 142.0.7444.177,,,18-12-2025 23:27:13,18-12-2025 23:27:16,3.025s,PASSED
"setText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_email""), username)",Chrome 142.0.7444.177,,,18-12-2025 23:27:16,18-12-2025 23:27:18,2.027s,PASSED
"setEncryptedText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_password""), password)",Chrome 142.0.7444.177,,,18-12-2025 23:27:18,18-12-2025 23:27:19,0.998s,PASSED
