Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_02,Chrome 142.0.7444.176,,,02-12-2025 11:17:21,02-12-2025 11:17:55,33.841s,PASSED
,,,,,,,
Test Cases/HRIS/SignIn/testcase6,Chrome 142.0.7444.176,,,02-12-2025 11:17:21,02-12-2025 11:17:30,8.753s,PASSED
"openBrowser(""https://qahris.trilasoft.com/"")",Chrome 142.0.7444.176,,,02-12-2025 11:17:22,02-12-2025 11:17:24,2.482s,PASSED
"setText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_email""), username)",Chrome 142.0.7444.176,,,02-12-2025 11:17:24,02-12-2025 11:17:25,0.924s,PASSED
"setEncryptedText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_password""), password)",Chrome 142.0.7444.176,,,02-12-2025 11:17:25,02-12-2025 11:17:25,0.411s,PASSED
"click(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/button_Remember Me_btn btn-primary""))",Chrome 142.0.7444.176,,,02-12-2025 11:17:25,02-12-2025 11:17:30,4.408s,PASSED
title = getWindowTitle(),Chrome 142.0.7444.176,,,02-12-2025 11:17:30,02-12-2025 11:17:30,0.021s,PASSED
println(title),Chrome 142.0.7444.176,,,02-12-2025 11:17:30,02-12-2025 11:17:30,0.004s,PASSED
"assert title == ""My Dashboard | TrilaSoft""",Chrome 142.0.7444.176,,,02-12-2025 11:17:30,02-12-2025 11:17:30,0.003s,PASSED
closeBrowser(),Chrome 142.0.7444.176,,,02-12-2025 11:17:30,02-12-2025 11:17:30,0.154s,PASSED
,,,,,,,
Test Cases/HRIS/SignIn/testcase7,Chrome 142.0.7444.176,,,02-12-2025 11:17:30,02-12-2025 11:17:36,5.789s,PASSED
"openBrowser(""https://qahris.trilasoft.com/"")",Chrome 142.0.7444.176,,,02-12-2025 11:17:30,02-12-2025 11:17:31,1.237s,PASSED
"setText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_email""), username)",Chrome 142.0.7444.176,,,02-12-2025 11:17:31,02-12-2025 11:17:32,0.814s,PASSED
"setEncryptedText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_password""), password)",Chrome 142.0.7444.176,,,02-12-2025 11:17:32,02-12-2025 11:17:32,0.341s,PASSED
"click(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/button_Remember Me_btn btn-primary""))",Chrome 142.0.7444.176,,,02-12-2025 11:17:32,02-12-2025 11:17:36,3.216s,PASSED
title = getWindowTitle(),Chrome 142.0.7444.176,,,02-12-2025 11:17:36,02-12-2025 11:17:36,0.011s,PASSED
println(title),Chrome 142.0.7444.176,,,02-12-2025 11:17:36,02-12-2025 11:17:36,0.001s,PASSED
"assert title == ""My Dashboard | TrilaSoft""",Chrome 142.0.7444.176,,,02-12-2025 11:17:36,02-12-2025 11:17:36,0.001s,PASSED
closeBrowser(),Chrome 142.0.7444.176,,,02-12-2025 11:17:36,02-12-2025 11:17:36,0.154s,PASSED
,,,,,,,
Test Cases/HRIS/SignIn/testcase8,Chrome 142.0.7444.176,,,02-12-2025 11:17:36,02-12-2025 11:17:42,6.420s,PASSED
"openBrowser(""https://qahris.trilasoft.com/"")",Chrome 142.0.7444.176,,,02-12-2025 11:17:36,02-12-2025 11:17:37,1.429s,PASSED
"setText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_email""), username)",Chrome 142.0.7444.176,,,02-12-2025 11:17:37,02-12-2025 11:17:38,0.933s,PASSED
"setEncryptedText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_password""), password)",Chrome 142.0.7444.176,,,02-12-2025 11:17:38,02-12-2025 11:17:39,0.332s,PASSED
"click(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/button_Remember Me_btn btn-primary""))",Chrome 142.0.7444.176,,,02-12-2025 11:17:39,02-12-2025 11:17:42,3.541s,PASSED
title = getWindowTitle(),Chrome 142.0.7444.176,,,02-12-2025 11:17:42,02-12-2025 11:17:42,0.015s,PASSED
println(title),Chrome 142.0.7444.176,,,02-12-2025 11:17:42,02-12-2025 11:17:42,0.000s,PASSED
"assert title == ""My Dashboard | TrilaSoft""",Chrome 142.0.7444.176,,,02-12-2025 11:17:42,02-12-2025 11:17:42,0.001s,PASSED
