Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_06,Chrome 142.0.7444.176,,,02-12-2025 11:21:34,02-12-2025 11:22:17,42.934s,PASSED
,,,,,,,
Test Cases/HRIS/SignIn/testcase26,Chrome 142.0.7444.176,,,02-12-2025 11:21:34,02-12-2025 11:21:43,8.419s,PASSED
"openBrowser(""https://qahris.trilasoft.com/"")",Chrome 142.0.7444.176,,,02-12-2025 11:21:35,02-12-2025 11:21:37,2.481s,PASSED
"setText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_email""), username)",Chrome 142.0.7444.176,,,02-12-2025 11:21:37,02-12-2025 11:21:38,0.935s,PASSED
"setEncryptedText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_password""), password)",Chrome 142.0.7444.176,,,02-12-2025 11:21:38,02-12-2025 11:21:38,0.449s,PASSED
"click(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/button_Remember Me_btn btn-primary""))",Chrome 142.0.7444.176,,,02-12-2025 11:21:38,02-12-2025 11:21:42,3.717s,PASSED
title = getWindowTitle(),Chrome 142.0.7444.176,,,02-12-2025 11:21:42,02-12-2025 11:21:42,0.064s,PASSED
println(title),Chrome 142.0.7444.176,,,02-12-2025 11:21:42,02-12-2025 11:21:42,0.008s,PASSED
"assert title == ""My Dashboard | TrilaSoft""",Chrome 142.0.7444.176,,,02-12-2025 11:21:42,02-12-2025 11:21:42,0.013s,PASSED
closeBrowser(),Chrome 142.0.7444.176,,,02-12-2025 11:21:42,02-12-2025 11:21:43,0.412s,PASSED
,,,,,,,
Test Cases/HRIS/SignIn/testcase27,Chrome 142.0.7444.176,,,02-12-2025 11:21:43,02-12-2025 11:21:51,8.701s,PASSED
"openBrowser(""https://qahris.trilasoft.com/"")",Chrome 142.0.7444.176,,,02-12-2025 11:21:43,02-12-2025 11:21:45,2.527s,PASSED
"setText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_email""), username)",Chrome 142.0.7444.176,,,02-12-2025 11:21:45,02-12-2025 11:21:46,1.146s,PASSED
"setEncryptedText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_password""), password)",Chrome 142.0.7444.176,,,02-12-2025 11:21:46,02-12-2025 11:21:47,0.572s,PASSED
"click(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/button_Remember Me_btn btn-primary""))",Chrome 142.0.7444.176,,,02-12-2025 11:21:47,02-12-2025 11:21:51,3.975s,PASSED
title = getWindowTitle(),Chrome 142.0.7444.176,,,02-12-2025 11:21:51,02-12-2025 11:21:51,0.027s,PASSED
println(title),Chrome 142.0.7444.176,,,02-12-2025 11:21:51,02-12-2025 11:21:51,0.003s,PASSED
"assert title == ""My Dashboard | TrilaSoft""",Chrome 142.0.7444.176,,,02-12-2025 11:21:51,02-12-2025 11:21:51,0.004s,PASSED
closeBrowser(),Chrome 142.0.7444.176,,,02-12-2025 11:21:51,02-12-2025 11:21:51,0.389s,PASSED
,,,,,,,
Test Cases/HRIS/SignIn/testcase28,Chrome 142.0.7444.176,,,02-12-2025 11:21:51,02-12-2025 11:22:00,8.583s,PASSED
"openBrowser(""https://qahris.trilasoft.com/"")",Chrome 142.0.7444.176,,,02-12-2025 11:21:51,02-12-2025 11:21:54,2.280s,PASSED
"setText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_email""), username)",Chrome 142.0.7444.176,,,02-12-2025 11:21:54,02-12-2025 11:21:55,1.110s,PASSED
"setEncryptedText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_password""), password)",Chrome 142.0.7444.176,,,02-12-2025 11:21:55,02-12-2025 11:21:55,0.543s,PASSED
"click(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/button_Remember Me_btn btn-primary""))",Chrome 142.0.7444.176,,,02-12-2025 11:21:55,02-12-2025 11:21:59,3.828s,PASSED
title = getWindowTitle(),Chrome 142.0.7444.176,,,02-12-2025 11:21:59,02-12-2025 11:21:59,0.027s,PASSED
println(title),Chrome 142.0.7444.176,,,02-12-2025 11:21:59,02-12-2025 11:21:59,0.002s,PASSED
"assert title == ""My Dashboard | TrilaSoft""",Chrome 142.0.7444.176,,,02-12-2025 11:21:59,02-12-2025 11:21:59,0.004s,PASSED
closeBrowser(),Chrome 142.0.7444.176,,,02-12-2025 11:21:59,02-12-2025 11:22:00,0.755s,PASSED
,,,,,,,
Test Cases/HRIS/SignIn/testcase29,Chrome 142.0.7444.176,,,02-12-2025 11:22:00,02-12-2025 11:22:09,8.437s,PASSED
"openBrowser(""https://qahris.trilasoft.com/"")",Chrome 142.0.7444.176,,,02-12-2025 11:22:00,02-12-2025 11:22:02,2.161s,PASSED
"setText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_email""), username)",Chrome 142.0.7444.176,,,02-12-2025 11:22:02,02-12-2025 11:22:03,1.103s,PASSED
"setEncryptedText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_password""), password)",Chrome 142.0.7444.176,,,02-12-2025 11:22:03,02-12-2025 11:22:04,0.527s,PASSED
"click(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/button_Remember Me_btn btn-primary""))",Chrome 142.0.7444.176,,,02-12-2025 11:22:04,02-12-2025 11:22:08,3.974s,PASSED
