Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_09,Chrome 142.0.7444.176,,,02-12-2025 11:37:52,02-12-2025 11:38:25,33.839s,PASSED
,,,,,,,
Test Cases/HRIS/SignIn/testcase41,Chrome 142.0.7444.176,,,02-12-2025 11:37:52,02-12-2025 11:38:00,7.873s,PASSED
"openBrowser(""https://qahris.trilasoft.com/"")",Chrome 142.0.7444.176,,,02-12-2025 11:37:52,02-12-2025 11:37:55,2.422s,PASSED
"setText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_email""), username)",Chrome 142.0.7444.176,,,02-12-2025 11:37:55,02-12-2025 11:37:56,0.910s,PASSED
"setEncryptedText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_password""), password)",Chrome 142.0.7444.176,,,02-12-2025 11:37:56,02-12-2025 11:37:56,0.341s,PASSED
"click(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/button_Remember Me_btn btn-primary""))",Chrome 142.0.7444.176,,,02-12-2025 11:37:56,02-12-2025 11:38:00,3.639s,PASSED
title = getWindowTitle(),Chrome 142.0.7444.176,,,02-12-2025 11:38:00,02-12-2025 11:38:00,0.028s,PASSED
println(title),Chrome 142.0.7444.176,,,02-12-2025 11:38:00,02-12-2025 11:38:00,0.007s,PASSED
"assert title == ""My Dashboard | TrilaSoft""",Chrome 142.0.7444.176,,,02-12-2025 11:38:00,02-12-2025 11:38:00,0.005s,PASSED
closeBrowser(),Chrome 142.0.7444.176,,,02-12-2025 11:38:00,02-12-2025 11:38:00,0.181s,PASSED
,,,,,,,
Test Cases/HRIS/SignIn/testcase42,Chrome 142.0.7444.176,,,02-12-2025 11:38:00,02-12-2025 11:38:06,6.116s,PASSED
"openBrowser(""https://qahris.trilasoft.com/"")",Chrome 142.0.7444.176,,,02-12-2025 11:38:00,02-12-2025 11:38:01,1.307s,PASSED
"setText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_email""), username)",Chrome 142.0.7444.176,,,02-12-2025 11:38:01,02-12-2025 11:38:02,0.880s,PASSED
"setEncryptedText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_password""), password)",Chrome 142.0.7444.176,,,02-12-2025 11:38:02,02-12-2025 11:38:03,0.435s,PASSED
"click(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/button_Remember Me_btn btn-primary""))",Chrome 142.0.7444.176,,,02-12-2025 11:38:03,02-12-2025 11:38:06,3.292s,PASSED
title = getWindowTitle(),Chrome 142.0.7444.176,,,02-12-2025 11:38:06,02-12-2025 11:38:06,0.022s,PASSED
println(title),Chrome 142.0.7444.176,,,02-12-2025 11:38:06,02-12-2025 11:38:06,0.002s,PASSED
"assert title == ""My Dashboard | TrilaSoft""",Chrome 142.0.7444.176,,,02-12-2025 11:38:06,02-12-2025 11:38:06,0.000s,PASSED
closeBrowser(),Chrome 142.0.7444.176,,,02-12-2025 11:38:06,02-12-2025 11:38:06,0.153s,PASSED
,,,,,,,
Test Cases/HRIS/SignIn/testcase43,Chrome 142.0.7444.176,,,02-12-2025 11:38:06,02-12-2025 11:38:12,6.186s,PASSED
"openBrowser(""https://qahris.trilasoft.com/"")",Chrome 142.0.7444.176,,,02-12-2025 11:38:06,02-12-2025 11:38:07,1.253s,PASSED
"setText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_email""), username)",Chrome 142.0.7444.176,,,02-12-2025 11:38:07,02-12-2025 11:38:08,0.879s,PASSED
"setEncryptedText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_password""), password)",Chrome 142.0.7444.176,,,02-12-2025 11:38:08,02-12-2025 11:38:09,0.361s,PASSED
"click(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/button_Remember Me_btn btn-primary""))",Chrome 142.0.7444.176,,,02-12-2025 11:38:09,02-12-2025 11:38:12,3.504s,PASSED
