Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_09,Chrome 143.0.7499.147,,,26-12-2025 17:26:38,26-12-2025 17:27:23,45.506s,PASSED
,,,,,,,
Test Cases/HRIS/SignIn/testcase41,Chrome 143.0.7499.147,,,26-12-2025 17:26:38,26-12-2025 17:26:49,10.987s,PASSED
"openBrowser(""https://qahris.trilasoft.com/"")",Chrome 143.0.7499.147,,,26-12-2025 17:26:39,26-12-2025 17:26:42,3.242s,PASSED
"setText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_email""), username)",Chrome 143.0.7499.147,,,26-12-2025 17:26:42,26-12-2025 17:26:43,1.055s,PASSED
"setEncryptedText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_password""), password)",Chrome 143.0.7499.147,,,26-12-2025 17:26:43,26-12-2025 17:26:44,0.820s,PASSED
"click(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/button_Remember Me_btn btn-primary""))",Chrome 143.0.7499.147,,,26-12-2025 17:26:44,26-12-2025 17:26:49,5.222s,PASSED
title = getWindowTitle(),Chrome 143.0.7499.147,,,26-12-2025 17:26:49,26-12-2025 17:26:49,0.030s,PASSED
println(title),Chrome 143.0.7499.147,,,26-12-2025 17:26:49,26-12-2025 17:26:49,0.004s,PASSED
"assert title == ""My Dashboard | TrilaSoft""",Chrome 143.0.7499.147,,,26-12-2025 17:26:49,26-12-2025 17:26:49,0.002s,PASSED
closeBrowser(),Chrome 143.0.7499.147,,,26-12-2025 17:26:49,26-12-2025 17:26:49,0.199s,PASSED
,,,,,,,
Test Cases/HRIS/SignIn/testcase42,Chrome 143.0.7499.147,,,26-12-2025 17:26:50,26-12-2025 17:26:58,8.906s,PASSED
"openBrowser(""https://qahris.trilasoft.com/"")",Chrome 143.0.7499.147,,,26-12-2025 17:26:50,26-12-2025 17:26:51,1.951s,PASSED
