Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_05,Chrome 142.0.7444.176,,,02-12-2025 11:20:02,02-12-2025 11:20:50,47.982s,PASSED
,,,,,,,
Test Cases/HRIS/SignIn/testcase21,Chrome 142.0.7444.176,,,02-12-2025 11:20:03,02-12-2025 11:20:16,12.796s,PASSED
"openBrowser(""https://qahris.trilasoft.com/"")",Chrome 142.0.7444.176,,,02-12-2025 11:20:03,02-12-2025 11:20:08,4.854s,PASSED
"setText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_email""), username)",Chrome 142.0.7444.176,,,02-12-2025 11:20:08,02-12-2025 11:20:10,2.088s,PASSED
"setEncryptedText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_password""), password)",Chrome 142.0.7444.176,,,02-12-2025 11:20:10,02-12-2025 11:20:11,0.877s,PASSED
"click(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/button_Remember Me_btn btn-primary""))",Chrome 142.0.7444.176,,,02-12-2025 11:20:11,02-12-2025 11:20:15,4.189s,PASSED
title = getWindowTitle(),Chrome 142.0.7444.176,,,02-12-2025 11:20:15,02-12-2025 11:20:15,0.059s,PASSED
println(title),Chrome 142.0.7444.176,,,02-12-2025 11:20:15,02-12-2025 11:20:15,0.012s,PASSED
"assert title == ""My Dashboard | TrilaSoft""",Chrome 142.0.7444.176,,,02-12-2025 11:20:15,02-12-2025 11:20:15,0.008s,PASSED
closeBrowser(),Chrome 142.0.7444.176,,,02-12-2025 11:20:15,02-12-2025 11:20:16,0.368s,PASSED
,,,,,,,
Test Cases/HRIS/SignIn/testcase22,Chrome 142.0.7444.176,,,02-12-2025 11:20:16,02-12-2025 11:20:25,9.091s,PASSED
"openBrowser(""https://qahris.trilasoft.com/"")",Chrome 142.0.7444.176,,,02-12-2025 11:20:16,02-12-2025 11:20:18,1.871s,PASSED
"setText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_email""), username)",Chrome 142.0.7444.176,,,02-12-2025 11:20:18,02-12-2025 11:20:19,1.553s,PASSED
"setEncryptedText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_password""), password)",Chrome 142.0.7444.176,,,02-12-2025 11:20:19,02-12-2025 11:20:20,0.526s,PASSED
"click(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/button_Remember Me_btn btn-primary""))",Chrome 142.0.7444.176,,,02-12-2025 11:20:20,02-12-2025 11:20:24,4.474s,PASSED
title = getWindowTitle(),Chrome 142.0.7444.176,,,02-12-2025 11:20:24,02-12-2025 11:20:24,0.029s,PASSED
