Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_04,Chrome 143.0.7499.147,,,26-12-2025 17:24:36,26-12-2025 17:25:23,46.318s,FAILED
,,,,,,,
Test Cases/HRIS/SignIn/testcase16,Chrome 143.0.7499.147,,,26-12-2025 17:24:38,26-12-2025 17:24:52,13.989s,PASSED
"openBrowser(""https://qahris.trilasoft.com/"")",Chrome 143.0.7499.147,,,26-12-2025 17:24:38,26-12-2025 17:24:44,5.313s,PASSED
"setText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_email""), username)",Chrome 143.0.7499.147,,,26-12-2025 17:24:44,26-12-2025 17:24:45,1.126s,PASSED
"setEncryptedText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_password""), password)",Chrome 143.0.7499.147,,,26-12-2025 17:24:45,26-12-2025 17:24:45,0.410s,PASSED
"click(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/button_Remember Me_btn btn-primary""))",Chrome 143.0.7499.147,,,26-12-2025 17:24:45,26-12-2025 17:24:50,5.393s,PASSED
title = getWindowTitle(),Chrome 143.0.7499.147,,,26-12-2025 17:24:50,26-12-2025 17:24:50,0.026s,PASSED
println(title),Chrome 143.0.7499.147,,,26-12-2025 17:24:50,26-12-2025 17:24:50,0.005s,PASSED
"assert title == ""My Dashboard | TrilaSoft""",Chrome 143.0.7499.147,,,26-12-2025 17:24:50,26-12-2025 17:24:50,0.003s,PASSED
closeBrowser(),Chrome 143.0.7499.147,,,26-12-2025 17:24:50,26-12-2025 17:24:52,1.075s,PASSED
,,,,,,,
Test Cases/HRIS/SignIn/testcase17,Chrome 143.0.7499.147,,,26-12-2025 17:24:52,26-12-2025 17:25:01,9.323s,PASSED
"openBrowser(""https://qahris.trilasoft.com/"")",Chrome 143.0.7499.147,,,26-12-2025 17:24:52,26-12-2025 17:24:54,2.070s,PASSED
"setText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_email""), username)",Chrome 143.0.7499.147,,,26-12-2025 17:24:54,26-12-2025 17:24:55,0.839s,PASSED
"setEncryptedText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_password""), password)",Chrome 143.0.7499.147,,,26-12-2025 17:24:55,26-12-2025 17:24:55,0.424s,PASSED
"click(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/button_Remember Me_btn btn-primary""))",Chrome 143.0.7499.147,,,26-12-2025 17:24:55,26-12-2025 17:24:59,4.214s,PASSED
title = getWindowTitle(),Chrome 143.0.7499.147,,,26-12-2025 17:24:59,26-12-2025 17:24:59,0.018s,PASSED
println(title),Chrome 143.0.7499.147,,,26-12-2025 17:24:59,26-12-2025 17:24:59,0.004s,PASSED
"assert title == ""My Dashboard | TrilaSoft""",Chrome 143.0.7499.147,,,26-12-2025 17:24:59,26-12-2025 17:24:59,0.003s,PASSED
